time,sv,ECEF,position,clock,velocity,dclock,t0
2023-04-10 20:00:00,G03,y,-2978.58048,-332.135162,,3.6315154048444575e-297,2023-04-10
2023-04-10 20:00:00,G03,z,20156.524843,-332.135162,,3.6315154048444575e-297,2023-04-10
2023-04-10 20:00:00,G04,x,26606.910073,13.703636,,1.344974659132819e-284,2023-04-10
2023-04-10 20:00:00,G04,y,337.977768,13.703636,,1.344974659132819e-284,2023-04-10
2023-04-10 20:00:00,G04,z,859.150777,13.703636,,1.344974659132819e-284,2023-04-10
2023-04-10 20:00:00,G05,x,-9556.721187,-122.902452,,1.1086279354483182e-296,2023-04-10
2023-04-10 20:00:00,G05,y,-13663.687675,-122.902452,,1.1086279354483182e-296,2023-04-10
2023-04-10 20:00:00,G05,z,-20817.181284,-122.902452,,1.1086279354483182e-296,2023-04-10
2023-04-10 20:00:00,G06,x,-2181.050032,586.336811,,2.218088916755041e-301,2023-04-10
2023-04-10 20:00:00,G06,y,-21897.887708,586.336811,,2.218088916755041e-301,2023-04-10
2023-04-10 20:00:00,G06,z,14861.560007,586.336811,,2.218088916755041e-301,2023-04-10
2023-04-10 20:00:00,G07,x,13939.466053,204.254883,,3.1203854613011245e-282,2023-04-10
2023-04-10 20:00:00,G07,y,-6370.433256,204.254883,,3.1203854613011245e-282,2023-04-10
2023-04-10 20:00:00,G07,z,-21269.351504,204.254883,,3.1203854613011245e-282,2023-04-10
2023-04-10 20:00:00,G08,x,22516.403065,-117.122936,,1.3401904228301384e-272,2023-04-10
2023-04-10 20:00:00,G08,y,7232.223355,-117.122936,,1.3401904228301384e-272,2023-04-10
2023-04-10 20:00:00,G08,z,-12545.23872,-117.122936,,1.3401904228301384e-272,2023-04-10
2023-04-10 20:00:00,G09,x,23588.086282,-182.73477,,2.5064107946629417e-292,2023-04-10
2023-04-10 20:00:00,G09,y,-8116.40598,-182.73477,,2.5064107946629417e-292,2023-04-10
2023-04-10 20:00:00,G09,z,-9254.230045,-182.73477,,2.5064107946629417e-292,2023-04-10
2023-04-10 20:00:00,G10,x,-10765.02275,-32.277613,,1.2949787572998794e-272,2023-04-10
2023-04-10 20:00:00,G10,y,24013.324814,-32.277613,,1.2949787572998794e-272,2023-04-10
2023-04-10 20:00:00,G10,z,2165.860649,-32.277613,,1.2949787572998794e-272,2023-04-10
2023-04-10 20:00:00,G11,x,-12119.251999,-158.225643,,4.2281224815578484e-307,2023-04-10
2023-04-10 20:00:00,G11,y,-23600.63696,-158.225643,,4.2281224815578484e-307,2023-04-10
2023-04-10 20:00:00,G11,z,1629.131605,-158.225643,,4.2281224815578484e-307,2023-04-10
2023-04-10 20:00:00,G12,x,-16358.337778,-362.332666,,1.872133668318e-311,2023-04-10
2023-04-10 20:00:00,G12,y,-577.428507,-362.332666,,1.872133668318e-311,2023-04-10
2023-04-10 20:00:00,G12,z,20616.394312,-362.332666,,1.872133668318e-311,2023-04-10
2023-04-10 20:00:00,G13,x,-16114.862015,503.815392,,2.50176624300267e-301,2023-04-10
2023-04-10 20:00:00,G13,y,-13112.587801,503.815392,,2.50176624300267e-301,2023-04-10
2023-04-10 20:00:00,G13,z,-16837.225352,503.815392,,2.50176624300267e-301,2023-04-10
2023-04-10 20:00:00,G14,x,13390.38514,21.208095,,2.08842581755364e-309,2023-04-10
2023-04-10 20:00:00,G14,y,-22837.308937,21.208095,,2.08842581755364e-309,2023-04-10
2023-04-10 20:00:00,G14,z,-709.146219,21.208095,,2.08842581755364e-309,2023-04-10
2023-04-10 20:00:00,G15,x,-23297.272915,29.456753,,8.348892971e-312,2023-04-10
2023-04-10 20:00:00,G15,y,-5073.169808,29.456753,,8.348892971e-312,2023-04-10
2023-04-10 20:00:00,G15,z,-12429.805805,29.456753,,8.348892971e-312,2023-04-10
2023-04-10 20:00:00,G16,x,5923.356883,-509.754421,,1.719028790262924e-309,2023-04-10
2023-04-10 20:00:00,G16,y,16549.69831,-509.754421,,1.719028790262924e-309,2023-04-10
2023-04-10 20:00:00,G16,z,-20074.794566,-509.754421,,1.719028790262924e-309,2023-04-10
2023-04-10 20:00:00,G17,x,12480.93474,709.943135,,1.3671993785216997e+161,2023-04-10
2023-04-10 20:00:00,G17,y,-13228.58918,709.943135,,1.3671993785216997e+161,2023-04-10
2023-04-10 20:00:00,G17,z,19823.104816,709.943135,,1.3671993785216997e+161,2023-04-10
2023-04-10 20:00:00,G18,x,-11104.988419,-218.448952,,1.949483243858772e+233,2023-04-10
2023-04-10 20:00:00,G18,y,10264.748896,-218.448952,,1.949483243858772e+233,2023-04-10
2023-04-10 20:00:00,G18,z,-21823.357512,-218.448952,,1.949483243858772e+233,2023-04-10
2023-04-10 20:00:00,G19,x,1863.029747,301.905438,,1.4636813975580468e-306,2023-04-10
2023-04-10 20:00:00,G19,y,-14725.563959,301.905438,,1.4636813975580468e-306,2023-04-10
2023-04-10 20:00:00,G19,z,21788.751715,301.905438,,1.4636813975580468e-306,2023-04-10
2023-04-10 20:00:00,G20,x,-4060.791377,439.788575,,4.33931561195e-313,2023-04-10
2023-04-10 20:00:00,G20,y,-21819.689792,439.788575,,4.33931561195e-313,2023-04-10
2023-04-10 20:00:00,G20,z,-14701.852999,439.788575,,4.33931561195e-313,2023-04-10
2023-04-10 20:00:00,G21,x,20365.313507,154.25697,,9.559043788258743e-299,2023-04-10
2023-04-10 20:00:00,G21,y,14747.856354,154.25697,,9.559043788258743e-299,2023-04-10
2023-04-10 20:00:00,G21,z,10339.42645,154.25697,,9.559043788258743e-299,2023-04-10
2023-04-10 20:00:00,G22,x,1977.143925,461.759971,,6.349134134293792e+151,2023-04-10
2023-04-10 20:00:00,G22,y,15414.015361,461.759971,,6.349134134293792e+151,2023-04-10
2023-04-10 20:00:00,G22,z,21997.586331,461.759971,,6.349134134293792e+151,2023-04-10
2023-04-10 20:00:00,G23,x,-16257.748586,15.978247,,7.235765840612924e-08,2023-04-10
2023-04-10 20:00:00,G23,y,18544.699709,15.978247,,7.235765840612924e-08,2023-04-10
2023-04-10 20:00:00,G23,z,-9656.057397,15.978247,,7.235765840612924e-08,2023-04-10
2023-04-10 20:00:00,G24,x,-20460.894732,-146.70306,,5.547885853677e-312,2023-04-10
2023-04-10 20:00:00,G24,y,-11316.337411,-146.70306,,5.547885853677e-312,2023-04-10
2023-04-10 20:00:00,G24,z,12626.180314,-146.70306,,5.547885853677e-312,2023-04-10
2023-04-10 20:00:00,G25,x,-17995.714661,434.606806,,2.20250431127649e-309,2023-04-10
2023-04-10 20:00:00,G25,y,11133.044694,434.606806,,2.20250431127649e-309,2023-04-10
2023-04-10 20:00:00,G25,z,15571.190025,434.606806,,2.20250431127649e-309,2023-04-10
2023-04-10 20:00:00,G26,x,-2128.246869,241.809198,,2.72560412494e-312,2023-04-10
2023-04-10 20:00:00,G26,y,24183.238381,241.809198,,2.72560412494e-312,2023-04-10
2023-04-10 20:00:00,G26,z,-10479.664901,241.809198,,2.72560412494e-312,2023-04-10
2023-04-10 20:00:00,G27,x,12867.868925,61.812528,,4.921380067107992e+257,2023-04-10
2023-04-10 20:00:00,G27,y,12950.274105,61.812528,,4.921380067107992e+257,2023-04-10
2023-04-10 20:00:00,G27,z,-19682.0843,61.812528,,4.921380067107992e+257,2023-04-10
2023-04-10 20:00:00,G28,x,1139.796021,62.612762,,1.1176359290088837e+150,2023-04-10
2023-04-10 20:00:00,G28,y,21215.58398,62.612762,,1.1176359290088837e+150,2023-04-10
2023-04-10 20:00:00,G28,z,15915.06318,62.612762,,1.1176359290088837e+150,2023-04-10
2023-04-10 20:00:00,G29,x,-25714.097157,-594.938734,,1.1231889641992979e+219,2023-04-10
2023-04-10 20:00:00,G29,y,3263.441171,-594.938734,,1.1231889641992979e+219,2023-04-10
2023-04-10 20:00:00,G29,z,-6043.018398,-594.938734,,1.1231889641992979e+219,2023-04-10
2023-04-10 20:00:00,G30,x,5209.956818,-522.994805,,-2.711159856006599e-181,2023-04-10
2023-04-10 20:00:00,G30,y,-17803.825616,-522.994805,,-2.711159856006599e-181,2023-04-10
2023-04-10 20:00:00,G30,z,-18806.885748,-522.994805,,-2.711159856006599e-181,2023-04-10
2023-04-10 20:00:00,G31,x,6330.413557,-213.670393,,1.4636813975580468e-306,2023-04-10
2023-04-10 20:00:00,G31,y,23609.82692,-213.670393,,1.4636813975580468e-306,2023-04-10
2023-04-10 20:00:00,G31,z,9662.64147,-213.670393,,1.4636813975580468e-306,2023-04-10
2023-04-10 20:00:00,G32,x,-8728.978817,-447.999328,,9.00770635207e-313,2023-04-10
2023-04-10 20:00:00,G32,y,14783.522651,-447.999328,,9.00770635207e-313,2023-04-10
2023-04-10 20:00:00,G32,z,20390.746024,-447.999328,,9.00770635207e-313,2023-04-10
2023-04-10 20:15:00,G01,x,19340.259248,194.452534,,1.745703665068289e+238,2023-04-10
2023-04-10 20:15:00,G01,y,10467.637856,194.452534,,1.745703665068289e+238,2023-04-10
2023-04-10 20:15:00,G01,z,14820.967943,194.452534,,1.745703665068289e+238,2023-04-10
2023-04-10 20:15:00,G02,x,-18151.805409,-607.269954,,4.700750235139203e+180,2023-04-10
2023-04-10 20:15:00,G02,y,-1148.109759,-607.269954,,4.700750235139203e+180,2023-04-10
2023-04-10 20:15:00,G02,z,-18814.300947,-607.269954,,4.700750235139203e+180,2023-04-10
2023-04-10 20:15:00,G03,x,15885.690747,-332.127411,,1.9508983022028726e+227,2023-04-10
2023-04-10 20:15:00,G03,y,-794.146867,-332.127411,,1.9508983022028726e+227,2023-04-10
2023-04-10 20:15:00,G03,z,21123.937251,-332.127411,,1.9508983022028726e+227,2023-04-10
2023-04-10 20:15:00,G04,x,26358.945825,13.711822,,8.71073380855554e+183,2023-04-10
2023-04-10 20:15:00,G04,y,589.862443,13.711822,,8.71073380855554e+183,2023-04-10
2023-04-10 20:15:00,G04,z,3695.802563,13.711822,,8.71073380855554e+183,2023-04-10
2023-04-10 20:15:00,G05,x,-8577.925683,-122.903582,,4.701079818376957e+180,2023-04-10
2023-04-10 20:15:00,G05,y,-15733.824535,-122.903582,,4.701079818376957e+180,2023-04-10
2023-04-10 20:15:00,G05,z,-19734.651353,-122.903582,,4.701079818376957e+180,2023-04-10
2023-04-10 20:15:00,G06,x,-1070.015583,586.338136,,6.013470015116801e-154,2023-04-10
2023-04-10 20:15:00,G06,y,-20469.819786,586.338136,,6.013470015116801e-154,2023-04-10
2023-04-10 20:15:00,G06,z,16896.947695,586.338136,,6.013470015116801e-154,2023-04-10
2023-04-10 20:15:00,G07,x,15330.221047,204.24733,,1.3297116074080082e-152,2023-04-10
2023-04-10 20:15:00,G07,y,-4286.321939,204.24733,,1.3297116074080082e-152,2023-04-10
2023-04-10 20:15:00,G07,z,-20882.789353,204.24733,,1.3297116074080082e-152,2023-04-10
2023-04-10 20:15:00,G08,x,21004.701179,-117.125565,,1.4591339256134753e-152,2023-04-10
2023-04-10 20:15:00,G08,y,7566.515154,-117.125565,,1.4591339256134753e-152,2023-04-10
2023-04-10 20:15:00,G08,z,-14750.468135,-117.125565,,1.4591339256134753e-152,2023-04-10
2023-04-10 20:15:00,G09,x,24506.747072,-182.727705,,5.484716212264295e+241,2023-04-10
2023-04-10 20:15:00,G09,y,-7959.10947,-182.727705,,5.484716212264295e+241,2023-04-10
2023-04-10 20:15:00,G09,z,-6608.686897,-182.727705,,5.484716212264295e+241,2023-04-10
2023-04-10 20:15:00,G10,x,-10999.57051,-32.279266,,6.01347001699904e-154,2023-04-10
2023-04-10 20:15:00,G10,y,23971.195362,-32.279266,,6.01347001699904e-154,2023-04-10
2023-04-10 20:15:00,G10,z,-740.73918,-32.279266,,6.01347001699904e-154,2023-04-10
2023-04-10 20:15:00,G11,x,-11735.527124,-158.236935,,6.316739962652378e-191,2023-04-10
2023-04-10 20:15:00,G11,y,-23428.571276,-158.236935,,6.316739962652378e-191,2023-04-10
2023-04-10 20:15:00,G11,z,4464.02987,-158.236935,,6.316739962652378e-191,2023-04-10
2023-04-10 20:15:00,G12,x,-15201.949883,-362.336736,,1.3488044171093952e-109,2023-04-10
2023-04-10 20:15:00,G12,y,-2747.839769,-362.336736,,1.3488044171093952e-109,2023-04-10
2023-04-10 20:15:00,G12,z,21313.405716,-362.336736,,1.3488044171093952e-109,2023-04-10
2023-04-10 20:15:00,G13,x,-14127.342402,503.820421,,6.439096759136e-312,2023-04-10
2023-04-10 20:15:00,G13,y,-13114.16823,503.820421,,6.439096759136e-312,2023-04-10
2023-04-10 20:15:00,G13,z,-18534.643217,503.820421,,6.439096759136e-312,2023-04-10
2023-04-10 20:15:00,G14,x,13542.271566,21.218338,,3.5084282723722844e-210,2023-04-10
2023-04-10 20:15:00,G14,y,-22482.466706,21.218338,,3.5084282723722844e-210,2023-04-10
2023-04-10 20:15:00,G14,z,-3536.07605,21.218338,,3.5084282723722844e-210,2023-04-10
2023-04-10 20:15:00,G15,x,-21904.726621,29.459656,,6.181967898402206e-309,2023-04-10
2023-04-10 20:15:00,G15,y,-5618.638976,29.459656,,6.181967898402206e-309,2023-04-10
2023-04-10 20:15:00,G15,z,-14593.378966,29.459656,,6.181967898402206e-309,2023-04-10
2023-04-10 20:15:00,G16,x,4705.695808,-509.752153,,1.2723518461289897e-277,2023-04-10
2023-04-10 20:15:00,G16,y,18355.531505,-509.752153,,1.2723518461289897e-277,2023-04-10
2023-04-10 20:15:00,G16,z,-18722.599329,-509.752153,,1.2723518461289897e-277,2023-04-10
2023-04-10 20:15:00,G17,x,14579.094767,709.944432,,1.0072499323400628e+169,2023-04-10
2023-04-10 20:15:00,G17,y,-13165.003456,709.944432,,1.0072499323400628e+169,2023-04-10
2023-04-10 20:15:00,G17,z,18355.612908,709.944432,,1.0072499323400628e+169,2023-04-10
2023-04-10 20:15:00,G18,x,-12494.004734,-218.463935,,1.7046699062909316e+248,2023-04-10
2023-04-10 20:15:00,G18,y,8183.494962,-218.463935,,1.7046699062909316e+248,2023-04-10
2023-04-10 20:15:00,G18,z,-21964.575032,-218.463935,,1.7046699062909316e+248,2023-04-10
2023-04-10 20:15:00,G19,x,4384.618922,301.910008,,2.2872901403680615e+243,2023-04-10
2023-04-10 20:15:00,G19,y,-14615.43519,301.910008,,2.2872901403680615e+243,2023-04-10
2023-04-10 20:15:00,G19,z,21477.309267,301.910008,,2.2872901403680615e+243,2023-04-10
2023-04-10 20:15:00,G20,x,-3424.486585,439.78648,,7.980712792831666e+151,2023-04-10
2023-04-10 20:15:00,G20,y,-23258.406834,439.78648,,7.980712792831666e+151,2023-04-10
2023-04-10 20:15:00,G20,z,-12517.744979,439.78648,,7.980712792831666e+151,2023-04-10
2023-04-10 20:15:00,G21,x,20839.737049,154.256782,,1.3336034452107934e+241,2023-04-10
2023-04-10 20:15:00,G21,y,15578.789218,154.256782,,1.3336034452107934e+241,2023-04-10
2023-04-10 20:15:00,G21,z,7778.529162,154.256782,,1.3336034452107934e+241,2023-04-10
2023-04-10 20:15:00,G22,x,-448.033298,461.766286,,3.082410937699219e-289,2023-04-10
2023-04-10 20:15:00,G22,y,15400.100849,461.766286,,3.082410937699219e-289,2023-04-10
2023-04-10 20:15:00,G22,z,22078.76233,461.766286,,3.082410937699219e-289,2023-04-10
2023-04-10 20:15:00,G23,x,-15934.528334,15.980535,,2.313814390019186e-289,2023-04-10
2023-04-10 20:15:00,G23,y,17318.517649,15.980535,,2.313814390019186e-289,2023-04-10
2023-04-10 20:15:00,G23,z,-12160.228546,15.980535,,2.313814390019186e-289,2023-04-10
2023-04-10 20:15:00,G24,x,-21118.802697,-146.716263,,4.033472298687431e-270,2023-04-10
2023-04-10 20:15:00,G24,y,-12524.548415,-146.716263,,4.033472298687431e-270,2023-04-10
2023-04-10 20:15:00,G24,z,10286.095002,-146.716263,,4.033472298687431e-270,2023-04-10
2023-04-10 20:15:00,G25,x,-17355.138544,434.609334,,4.903555267028897e+252,2023-04-10
2023-04-10 20:15:00,G25,y,9278.988843,434.609334,,4.903555267028897e+252,2023-04-10
2023-04-10 20:15:00,G25,z,17395.815335,434.609334,,4.903555267028897e+252,2023-04-10
2023-04-10 20:15:00,G26,x,-2815.618132,241.809,,0.0,2023-04-10
2023-04-10 20:15:00,G26,y,25042.698922,241.809,,0.0,2023-04-10
2023-04-10 20:15:00,G26,z,-7935.494981,241.809,,0.0,2023-04-10
2023-04-10 20:15:00,G27,x,10626.345977,61.805152,,1.421737179957e-312,2023-04-10
2023-04-10 20:15:00,G27,y,13200.102845,61.805152,,1.421737179957e-312,2023-04-10
2023-04-10 20:15:00,G27,z,-20798.829296,61.805152,,1.421737179957e-312,2023-04-10
2023-04-10 20:15:00,G28,x,-134.722558,62.61888,,4.037753303717971e+202,2023-04-10
2023-04-10 20:15:00,G28,y,19758.780586,62.61888,,4.037753303717971e+202,2023-04-10
2023-04-10 20:15:00,G28,z,17724.114798,62.61888,,4.037753303717971e+202,2023-04-10
2023-04-10 20:15:00,G29,x,-26236.524919,-594.940606,,1.1670512788729933e+180,2023-04-10
2023-04-10 20:15:00,G29,y,3065.970691,-594.940606,,1.1670512788729933e+180,2023-04-10
2023-04-10 20:15:00,G29,z,-3225.069286,-594.940606,,1.1670512788729933e+180,2023-04-10
2023-04-10 20:15:00,G30,x,6589.237518,-522.993223,,2.3136760866704685e-152,2023-04-10
2023-04-10 20:15:00,G30,y,-16014.702854,-522.993223,,2.3136760866704685e-152,2023-04-10
2023-04-10 20:15:00,G30,z,-19965.262555,-522.993223,,2.3136760866704685e-152,2023-04-10
2023-04-10 20:15:00,G31,x,5403.083466,-213.67113,,9.454391039587017e+218,2023-04-10
2023-04-10 20:15:00,G31,y,22680.331387,-213.67113,,9.454391039587017e+218,2023-04-10
2023-04-10 20:15:00,G31,z,12136.400438,-213.67113,,9.454391039587017e+218,2023-04-10
2023-04-10 20:15:00,G32,x,-10966.57894,-448.00856,,2.9603621256064966e+222,2023-04-10
2023-04-10 20:15:00,G32,y,14861.666573,-448.00856,,2.9603621256064966e+222,2023-04-10
2023-04-10 20:15:00,G32,z,19190.595397,-448.00856,,2.9603621256064966e+222,2023-04-10
2023-04-10 20:30:00,G01,x,20210.523997,194.449547,,3.985682366525269e+252,2023-04-10
2023-04-10 20:30:00,G01,y,11814.85771,194.449547,,3.985682366525269e+252,2023-04-10
2023-04-10 20:30:00,G01,z,12552.668814,194.449547,,3.985682366525269e+252,2023-04-10
2023-04-10 20:30:00,G02,x,-19508.520534,-607.266642,,6.190751008345659e+223,2023-04-10
2023-04-10 20:30:00,G02,y,-2834.400948,-607.266642,,6.190751008345659e+223,2023-04-10
2023-04-10 20:30:00,G02,z,-17237.140499,-607.266642,,6.190751008345659e+223,2023-04-10
2023-04-10 20:30:00,G03,x,15010.029283,-332.119636,,7.744128378648551e+228,2023-04-10
2023-04-10 20:30:00,G03,y,1521.543445,-332.119636,,7.744128378648551e+228,2023-04-10
2023-04-10 20:30:00,G03,z,21723.016546,-332.119636,,7.744128378648551e+228,2023-04-10
2023-04-10 20:30:00,G04,x,25809.416744,13.720045,,8.040686655340652e+165,2023-04-10
2023-04-10 20:30:00,G04,y,886.604823,13.720045,,8.040686655340652e+165,2023-04-10
2023-04-10 20:30:00,G04,z,6469.294156,13.720045,,8.040686655340652e+165,2023-04-10
2023-04-10 20:30:00,G05,x,-7756.570399,-122.904528,,1.4367904873613582e+161,2023-04-10
2023-04-10 20:30:00,G05,y,-17721.811211,-122.904528,,1.4367904873613582e+161,2023-04-10
2023-04-10 20:30:00,G05,z,-18316.215272,-122.904528,,1.4367904873613582e+161,2023-04-10
2023-04-10 20:30:00,G06,x,249.450451,586.33942,,2.347846088610404e+251,2023-04-10
2023-04-10 20:30:00,G06,y,-18937.031986,586.33942,,2.347846088610404e+251,2023-04-10
2023-04-10 20:30:00,G06,z,18641.706087,586.33942,,2.347846088610404e+251,2023-04-10
2023-04-10 20:30:00,G07,x,16779.138753,204.240028,,5.981297590510862e-154,2023-04-10
2023-04-10 20:30:00,G07,y,-2330.819323,204.240028,,5.981297590510862e-154,2023-04-10
2023-04-10 20:30:00,G07,z,-20124.375646,204.240028,,5.981297590510862e-154,2023-04-10
2023-04-10 20:30:00,G08,x,19281.101923,-117.127738,,1.3561561761658748e+248,2023-04-10
2023-04-10 20:30:00,G08,y,8018.486426,-117.127738,,1.3561561761658748e+248,2023-04-10
2023-04-10 20:30:00,G08,z,-16707.431876,-117.127738,,1.3561561761658748e+248,2023-04-10
2023-04-10 20:30:00,G09,x,25131.184847,-182.720618,,3.0939465786658864e+169,2023-04-10
2023-04-10 20:30:00,G09,y,-7800.947084,-182.720618,,3.0939465786658864e+169,2023-04-10
2023-04-10 20:30:00,G09,z,-3849.922268,-182.720618,,3.0939465786658864e+169,2023-04-10
2023-04-10 20:30:00,G10,x,-11113.02791,-32.281129,,6.964079512542456e+252,2023-04-10
2023-04-10 20:30:00,G10,y,23633.703933,-32.281129,,6.964079512542456e+252,2023-04-10
2023-04-10 20:30:00,G10,z,-3634.318878,-32.281129,,6.964079512542456e+252,2023-04-10
2023-04-10 20:30:00,G11,x,-11162.194168,-158.248165,,1.3281715099579968e-118,2023-04-10
2023-04-10 20:30:00,G11,y,-23017.408642,-158.248165,,1.3281715099579968e-118,2023-04-10
2023-04-10 20:30:00,G11,z,7222.276245,-158.248165,,1.3281715099579968e-118,2023-04-10
2023-04-10 20:30:00,G12,x,-14134.427067,-362.340733,,3.100553855203081e+169,2023-04-10
2023-04-10 20:30:00,G12,y,-5027.612563,-362.340733,,3.100553855203081e+169,2023-04-10
2023-04-10 20:30:00,G12,z,21633.72017,-362.340733,,3.100553855203081e+169,2023-04-10
2023-04-10 20:30:00,G13,x,-11969.373194,503.82572,,2.3505398495198767e+180,2023-04-10
2023-04-10 20:30:00,G13,y,-13223.226563,503.82572,,2.3505398495198767e+180,2023-04-10
2023-04-10 20:30:00,G13,z,-19919.533364,503.82572,,2.3505398495198767e+180,2023-04-10
2023-04-10 20:30:00,G14,x,13582.152575,21.228521,,5.757393905687137e+228,2023-04-10
2023-04-10 20:30:00,G14,y,-21846.133234,21.228521,,5.757393905687137e+228,2023-04-10
2023-04-10 20:30:00,G14,z,-6301.611693,21.228521,,5.757393905687137e+228,2023-04-10
2023-04-10 20:30:00,G15,x,-20323.643516,29.462694,,7.265819253881281e+223,2023-04-10
2023-04-10 20:30:00,G15,y,-6290.676092,29.462694,,7.265819253881281e+223,2023-04-10
2023-04-10 20:30:00,G15,z,-16515.564996,29.462694,,7.265819253881281e+223,2023-04-10
2023-04-10 20:30:00,G16,x,3659.683005,-509.749458,,1.279893320248094e-152,2023-04-10
2023-04-10 20:30:00,G16,y,20075.605383,-509.749458,,1.279893320248094e-152,2023-04-10
2023-04-10 20:30:00,G16,z,-17051.070796,-509.749458,,1.279893320248094e-152,2023-04-10
2023-04-10 20:30:00,G17,x,16499.395383,709.946332,,2.875214118429984e+161,2023-04-10
2023-04-10 20:30:00,G17,y,-13203.450094,709.946332,,2.875214118429984e+161,2023-04-10
2023-04-10 20:30:00,G17,z,16583.540862,709.946332,,2.875214118429984e+161,2023-04-10
2023-04-10 20:30:00,G18,x,-13989.635075,-218.478973,,1.2354224936683241e-259,2023-04-10
2023-04-10 20:30:00,G18,y,6186.069404,-218.478973,,1.2354224936683241e-259,2023-04-10
2023-04-10 20:30:00,G18,z,-21727.916211,-218.478973,,1.2354224936683241e-259,2023-04-10
2023-04-10 20:30:00,G19,x,6853.404697,301.914701,,1.693757797755048e+190,2023-04-10
2023-04-10 20:30:00,G19,y,-14638.206865,301.914701,,1.693757797755048e+190,2023-04-10
2023-04-10 20:30:00,G19,z,20787.258787,301.914701,,1.693757797755048e+190,2023-04-10
2023-04-10 20:30:00,G20,x,-2918.889036,439.784493,,1.4551716299578808e-152,2023-04-10
2023-04-10 20:30:00,G20,y,-24474.791175,439.784493,,1.4551716299578808e-152,2023-04-10
2023-04-10 20:30:00,G20,z,-10119.97878,439.784493,,1.4551716299578808e-152,2023-04-10
2023-04-10 20:30:00,G21,x,21161.496474,154.256127,,1.20207057062843e+200,2023-04-10
2023-04-10 20:30:00,G21,y,16173.214155,154.256127,,1.20207057062843e+200,2023-04-10
2023-04-10 20:30:00,G21,z,5092.391882,154.256127,,1.20207057062843e+200,2023-04-10
2023-04-10 20:30:00,G22,x,-2861.031056,461.77239,,1.9416156904419554e+227,2023-04-10
2023-04-10 20:30:00,G22,y,15515.667021,461.77239,,1.9416156904419554e+227,2023-04-10
2023-04-10 20:30:00,G22,z,21795.141157,461.77239,,1.9416156904419554e+227,2023-04-10
2023-04-10 20:30:00,G23,x,-15582.071077,15.982817,,1.7730092034966577e+247,2023-04-10
2023-04-10 20:30:00,G23,y,15821.634407,15.982817,,1.7730092034966577e+247,2023-04-10
2023-04-10 20:30:00,G23,z,-14453.458897,15.982817,,1.7730092034966577e+247,2023-04-10
2023-04-10 20:30:00,G24,x,-21649.263842,-146.72947,,7.102407125605866e+159,2023-04-10
2023-04-10 20:30:00,G24,y,-13494.226172,-146.72947,,7.102407125605866e+159,2023-04-10
2023-04-10 20:30:00,G24,z,7770.147063,-146.72947,,7.102407125605866e+159,2023-04-10
2023-04-10 20:30:00,G25,x,-16737.461119,434.611847,,1.6959250892991108e+161,2023-04-10
2023-04-10 20:30:00,G25,y,7216.872058,434.611847,,1.6959250892991108e+161,2023-04-10
2023-04-10 20:30:00,G25,z,18910.949437,434.611847,,1.6959250892991108e+161,2023-04-10
2023-04-10 20:30:00,G26,x,-3369.194799,241.808785,,5.030615186522717e+223,2023-04-10
2023-04-10 20:30:00,G26,y,25653.04181,241.808785,,5.030615186522717e+223,2023-04-10
2023-04-10 20:30:00,G26,z,-5252.592552,241.808785,,5.030615186522717e+223,2023-04-10
2023-04-10 20:30:00,G27,x,8294.726132,61.797818,,4.30100005458328e+242,2023-04-10
2023-04-10 20:30:00,G27,y,13586.599819,61.797818,,4.30100005458328e+242,2023-04-10
2023-04-10 20:30:00,G27,z,-21568.271584,61.797818,,4.30100005458328e+242,2023-04-10
2023-04-10 20:30:00,G28,x,-1603.962482,62.625023,,2.5293435036885913e-86,2023-04-10
2023-04-10 20:30:00,G28,y,18226.250543,62.625023,,2.5293435036885913e-86,2023-04-10
2023-04-10 20:30:00,G28,z,19227.597567,62.625023,,2.5293435036885913e-86,2023-04-10
2023-04-10 20:30:00,G29,x,-26447.656122,-594.941875,,3.594463613105937e+246,2023-04-10
2023-04-10 20:30:00,G29,y,2877.37406,-594.941875,,3.594463613105937e+246,2023-04-10
2023-04-10 20:30:00,G29,z,-351.934038,-594.941875,,3.594463613105937e+246,2023-04-10
2023-04-10 20:30:00,G30,x,8118.151352,-522.991658,,4.4474356985694884e+252,2023-04-10
2023-04-10 20:30:00,G30,y,-14205.581556,-522.991658,,4.4474356985694884e+252,2023-04-10
2023-04-10 20:30:00,G30,z,-20774.973971,-522.991658,,4.4474356985694884e+252,2023-04-10
2023-04-10 20:30:00,G31,x,4269.577734,-213.671838,,6.013346348719154e-154,2023-04-10
2023-04-10 20:30:00,G31,y,21580.653825,-213.671838,,6.013346348719154e-154,2023-04-10
2023-04-10 20:30:00,G31,z,14394.672549,-213.671838,,6.013346348719154e-154,2023-04-10
2023-04-10 20:30:00,G32,x,-13047.534843,-448.01775,,9.77081661867888e+199,2023-04-10
2023-04-10 20:30:00,G32,y,15033.674847,-448.01775,,9.77081661867888e+199,2023-04-10
2023-04-10 20:30:00,G32,z,17662.986974,-448.01775,,9.77081661867888e+199,2023-04-10
2023-04-10 20:45:00,G01,x,20979.593364,194.446535,,5.466546034810133e+241,2023-04-10
2023-04-10 20:45:00,G01,y,12901.693917,194.446535,,5.466546034810133e+241,2023-04-10
2023-04-10 20:45:00,G01,z,10068.385068,194.446535,,5.466546034810133e+241,2023-04-10
